category,state,2001_recession_b,2001_recession_intercept,2008_recession_b,2008_recession_intercept,all_recession_b,all_recession_intercept
Total,CA,-0.6096192421934187,0.03754648406171043,-0.21031565550277798,0.015373805253429915,-0.30426525440419716,0.02304941843928416
Total,CO,-0.20879949145301255,0.024254904221487607,-0.3988652005612295,0.04433145418909945,-0.29261382607491804,0.03592094779968459
Total,CT,0.07435408746643311,0.005287914359618323,-0.5579946944394777,0.059400040924473735,-0.1188840663798982,0.028986309226212714
Total,DC,-0.007600610038095984,0.023583397651653543,-0.3916056553987215,0.04619450645660923,-0.3333205475581545,0.0392264889852509
Total,DE,-0.4356669705426761,0.019466258159362045,-0.21641847576141918,0.0275654956341973,-0.24574795690051962,0.023848775137133647
Total,FL,-0.08124815641473705,0.029839610608355282,-0.2006025945768082,0.008547476953877389,-0.1745835828735019,0.0172819783620114
Total,GA,-0.16065632178285713,0.00818062905758461,-0.26196163530805333,0.00963862923098076,-0.23498901655133228,0.008971865155690102
Total,HI,-0.1869164179325455,0.014104246607740128,-0.2488601650632516,0.039488731836144104,-0.21083599474113418,0.027260753204565585
Total,IA,-0.3411362178264503,0.02457390401981735,-0.13436975138291382,0.02840341973653889,-0.18259776831608707,0.022403813092569724
Total,ID,-0.21705395017836715,0.022525948369710985,-0.0918771973890419,0.01461247092335113,-0.09631723859939995,0.016806353763476927
Total,IL,-0.3306050168070273,0.024512195102297428,-0.22270409750574863,0.039716481681314184,-0.23656289755157173,0.03183961815669951
Total,IN,-0.09872041115012818,0.024272432561401835,-0.13549662333633497,0.023960759992234272,-0.1250719636718483,0.024529196676678168
Total,KS,-0.7326065366713419,0.06902787059377945,-0.3229120804126281,0.02309613746447379,-0.3502430546517592,0.030658401790285908
Total,KY,-0.10843647628063564,0.009510961951836984,-0.09775170011910418,0.011705153921237669,-0.09986489084835137,0.010710434975854057
Total,LA,0.5396653275549115,0.0026233963744690565,-0.32555189682596,0.010158917729205356,-0.16177823526377835,0.010678831717823422
Total,MA,-0.2541521154973009,0.0278412896215294,-0.278875345179699,0.024246736220705938,-0.2622480363362368,0.02565623973949805
Total,MD,-0.3440810954912034,0.02987185718728235,-0.15339025992834285,0.023818506178390868,-0.1838838843190383,0.025040073490763044
Total,ME,-0.09716020457415067,0.01543915729232854,-0.2705726256840943,0.017881310243345164,-0.2322260333995421,0.018170598605284496
Total,MI,-0.3488396412431338,0.04628354957071614,-0.16519296213722726,0.002393257750770569,-0.18021995801505092,0.012553911038331329
Total,MN,-0.9279756456982217,0.09421155864083582,-0.2512167573503769,0.02517112911279352,-0.34832543737221144,0.03699300278839991
Total,MO,-0.22293348145515995,0.02599329221758968,-0.18549209797022956,0.014186723453155761,-0.1871697474380455,0.017672149555635567
Total,MS,0.07071022003812677,0.02775128585840214,-0.264882227855143,0.018789674489888157,-0.13867155114679364,0.02116898181789788
Total,MT,0.29171224955638186,0.022913888135857926,0.1598556830535884,0.009335891304910448,0.15021580327419543,0.014798951898903671
Total,NC,-0.07603535113724025,0.018231653587122122,-0.16622586554992688,0.018371619588773095,-0.14399280855523777,0.019892940844148894
Total,ND,-0.19219677798071574,0.018276609274792195,-0.6836590007181031,0.09719961885030606,-0.5501609017856075,0.06970465094846814
Total,NE,0.13975604329081415,0.014500452772414968,-0.24996030470725922,0.017428996369643384,-0.18208655555615605,0.02128703663429607
Total,NH,1.1218268548021495,0.030161009575005893,-0.11169790066043132,0.009896590608518416,0.3015276633991849,0.028097108195178924
Total,NJ,-0.2767969341329207,0.03724676878255993,-0.2927746961347564,0.024162317731195156,-0.2906174345807911,0.02955483037865673
Total,NM,-0.35172278270910456,0.03593342578998143,-0.25711757072142516,0.028028899875067348,-0.26476301844977285,0.0306750014287866
Total,NV,0.4545151823733228,0.029261744818097055,-0.10081250071193094,0.01636552145630329,-0.027988404657972154,0.023895858684832405
Total,NY,-0.3393509866884322,0.028989460286895065,-0.4968237974462769,0.05274237828479701,-0.42591990889593756,0.042139796055662676
Total,OH,-0.026717013193806587,0.016111399236230128,-0.28106695584293945,0.015845655518066437,-0.1953653756157575,0.018278895899483415
Total,OK,-0.28115172428075264,0.04045022136328345,-0.29169421661365125,0.017635592055803184,-0.277217847428232,0.02622484572733961
Total,OR,-0.5268582732471067,0.048085751699776615,-0.10387241878065381,0.031789602371090145,-0.17306271273627022,0.031137202278943357
Total,PA,-0.15529712390778996,0.016819660428184516,-0.20951749321013552,0.021124351419033037,-0.20020355157507122,0.019847805592756434
Total,RI,-0.7753501630345883,0.0549416307880144,-0.18422257324123464,0.021290086449068907,-0.2343454995669142,0.02888190521510907
Total,SC,-0.11638275984784872,0.016050660663573326,-0.2661150934703277,0.01184261569011813,-0.22017471663692578,0.015580081418400244
Total,SD,-0.0924518558321268,0.0459084519909882,-0.0897213325608154,0.021537582791662305,-0.08395406320919599,0.030855630411105967
Total,TN,-0.18826280132480924,0.039841098168401916,-0.19672497010611653,0.02125897029071243,-0.19163448499707036,0.028522708968686205
Total,TX,-0.1556566132700124,0.020129424029970734,-0.3198667161939295,0.038066235280208964,-0.26984039880200084,0.03219238089003399
Total,US,,,,,,
Total,UT,-0.19184248762725914,0.023996155129364642,-0.16347272511863598,0.017270762424212917,-0.1661077545133489,0.019256176238984575
Total,VA,-0.03414081589983834,0.016067718312930218,-0.2888774863449686,0.022983752337902164,-0.15625892173637032,0.018324576035947615
Total,VT,-0.1452605155469648,0.024799321967711847,-0.13009981737049786,0.024973914676078,-0.13317138085001287,0.02465293403903566
Total,WA,-0.17150561330528905,0.01855046150383703,-0.20847136745233397,0.013788666016739472,-0.20347897576832835,0.016237414772847306
Total,WI,0.28585390107257735,-0.017391217998641108,-0.12988313815967226,0.018569251540460883,-0.08944155700412508,0.015257315348884477
Total,WV,0.0017195528793775758,0.02250440016248201,-0.09814291532101922,0.02038567888175969,-0.0875801553259298,0.021033819079717592
Total,WY,-0.5133694468429669,0.09101271675676581,-0.13041808237480745,0.030678813282115545,-0.17436156514780793,0.056211419493692565
DocumentaryandStockTransfer,AK,,,,,,
DocumentaryandStockTransfer,AL,0.41317120563347837,0.06304504299042683,-0.2695078499575358,-0.012925519416615981,-0.25057506864881784,0.025745739923492793
DocumentaryandStockTransfer,AR,-0.26778036979466635,0.06143300160715376,-0.594183832114288,-0.006325329288546511,-0.5166360984158365,0.02310052331368256
DocumentaryandStockTransfer,AZ,,,,,,
DocumentaryandStockTransfer,CA,,,,,,
DocumentaryandStockTransfer,CO,,,,,,
DocumentaryandStockTransfer,CT,0.2206756722370287,0.02156382834953157,-1.62134556810872,0.11799319311816053,-0.303767465537056,0.05048807343918929
DocumentaryandStockTransfer,DC,-125.75118940631016,2.15676106618403,-0.9308573503763481,0.07351426856401887,-17.14302734950071,0.15676128397006084
DocumentaryandStockTransfer,DE,0.694672599535484,0.07299753868199862,-1.5348981558830015,0.27867830414342043,-1.0588331078121118,0.19262788402762657
DocumentaryandStockTransfer,FL,0.02083318091308553,0.1070800660461911,-0.8385942075919885,0.016871096627936844,-0.6204458832348363,0.052431015667739056
DocumentaryandStockTransfer,GA,,,,,,
DocumentaryandStockTransfer,HI,-0.2765307418421266,0.08838009415801457,-0.911157574870916,0.11819987910330026,-0.7422306988642494,0.09528348001961455
DocumentaryandStockTransfer,IA,0.5101005994308709,0.017813186311047988,-0.3991350808956128,-0.004801400603865226,-0.18094297320049485,0.02352154470450437
DocumentaryandStockTransfer,ID,,,,,,
DocumentaryandStockTransfer,IL,-0.5144863486376777,0.09625746133179403,-1.2066382052998543,0.07831121814737468,-1.1098125262588656,0.0968698586633362
DocumentaryandStockTransfer,IN,,,,,,
DocumentaryandStockTransfer,KS,,,,,,
DocumentaryandStockTransfer,KY,,,,,,
DocumentaryandStockTransfer,LA,,,,,,
DocumentaryandStockTransfer,MA,0.20525636234140268,0.09384652160463916,-0.5807028291898055,0.022729082873791745,-0.0944422197475759,0.05298726006512471
DocumentaryandStockTransfer,MD,0.29850969454273585,0.06599232880544562,-0.23102334349820244,-0.020285480033845144,-0.1838457774889155,0.018959803928220224
DocumentaryandStockTransfer,ME,-0.15466398431423165,0.08737590793024264,-0.6216780970654139,-0.003333320872385113,-0.5266384589867092,0.03623122749097306
DocumentaryandStockTransfer,MI,-0.10394276229558552,0.17956468941674997,-0.3091269603166719,-0.038799757532042733,-0.07615296128599419,0.0412456603883066
DocumentaryandStockTransfer,MN,1.069677798739394,0.05475432325696154,-0.31413070925150594,-0.02207676172951046,0.08166298475997628,0.029651369443319878
DocumentaryandStockTransfer,MO,27.699702645550303,-6.476822277982119,3.668574962790125,-3.5248968628429385,8.664732372921808,-4.158045988985763
DocumentaryandStockTransfer,MS,,,,,,
DocumentaryandStockTransfer,MT,,,,,,
DocumentaryandStockTransfer,NC,-0.08736657937662244,-0.8887643100586315,-0.49483455396287246,-0.016557563322779703,-0.59442202289801,-0.33774681922705896
DocumentaryandStockTransfer,ND,,,,,,
DocumentaryandStockTransfer,NE,2.5503241538959456,-0.1404361942068532,-0.47134140655346385,-0.01290336644439435,-0.026570102347704436,-0.02151133194548775
DocumentaryandStockTransfer,NH,0.23948082360947268,0.13506490035384056,-0.4931135216739033,-0.01082214094451173,-0.21178115198399358,0.05080325489439189
DocumentaryandStockTransfer,NJ,-0.1649238193451451,0.09875546768798003,-0.8122741697737498,0.020819699326113952,-0.635713821933889,0.05471389387384239
DocumentaryandStockTransfer,NM,,,,,,
DocumentaryandStockTransfer,NV,13.694216438800506,-1.2159204394585221,-0.17395071414236485,-0.06722638678259923,2.935600257033121,-0.5569792464096276
DocumentaryandStockTransfer,NY,0.07184587490896811,0.05627758941951445,-1.1460238471178832,0.052675807411838846,-0.6682368775696256,0.048669999458363374
DocumentaryandStockTransfer,OH,,,,,,
DocumentaryandStockTransfer,OK,0.07028170526895468,0.022903602762964416,-0.32752218526407667,0.00841425915890814,-0.2074690291800905,0.02044833402173825
DocumentaryandStockTransfer,OR,-0.46754995655054393,0.07021960172784644,2.0993544535026345,-0.9880989356874024,1.7555688603689805,-0.6181493939019327
DocumentaryandStockTransfer,PA,-0.1680847936369104,0.04976952259779835,-0.6430333092400435,6.276747755144807e-05,-0.5910366782139299,0.024866957194482023
DocumentaryandStockTransfer,RI,-4.4433525354911,0.49899930679142435,-1.6186553002644692,0.29404846654812955,-1.900435987388645,0.3502870222222701
DocumentaryandStockTransfer,SC,0.039886940444169905,0.01734729933013157,-0.7846193897999095,-0.012746379025926041,-0.5288132383582089,0.01040098709135081
DocumentaryandStockTransfer,SD,,,,,,
DocumentaryandStockTransfer,TN,0.33630638994356205,0.02706912204282286,-0.4997158158493667,-0.007473641986392422,-0.2676932969732416,0.014562366814124521
DocumentaryandStockTransfer,TX,,,,,,
DocumentaryandStockTransfer,US,,,,,,
DocumentaryandStockTransfer,UT,,,,,,
DocumentaryandStockTransfer,VA,0.16670518319411418,0.10833490760581381,-0.40290963030065996,-0.017828670486707793,-0.09959030660762669,0.027178179345972244
DocumentaryandStockTransfer,VT,0.5444125621718311,-0.050919673990592856,-0.5768421340591988,-0.03568880307103448,-0.37489912480558263,-0.021983703381219067
DocumentaryandStockTransfer,WA,-0.5824120396973816,0.07035761289328643,-0.5226533696395508,-0.031237147380836935,-0.5215572853858857,0.007446754036029513
DocumentaryandStockTransfer,WI,-0.8322606137177867,0.15934620494390228,-0.29227253513761553,-0.025613759910490988,-0.2874440216308421,0.029826768107518123
DocumentaryandStockTransfer,WV,-0.19824096462002105,0.060651103204753684,-0.3228214794798552,-0.017789737556750226,-0.34229790874333094,0.013978640703271154
DocumentaryandStockTransfer,WY,,,,,,
GeneralSalesandGrossReceipts,AK,,,,,,
GeneralSalesandGrossReceipts,AL,-0.031168214688827318,0.009913234949748405,-0.1307500080730606,0.012711112013862292,-0.12296680341554249,0.012555421981202453
GeneralSalesandGrossReceipts,AR,0.20417028766628673,0.015552930366926303,-0.1057628863922661,0.0030555596658035492,-0.04388626295653331,0.011009388753924114
GeneralSalesandGrossReceipts,AZ,0.13383499163772825,0.04573643777672804,-0.13741474260607148,0.002726846463636555,-0.09967684789112491,0.022306573131850794
GeneralSalesandGrossReceipts,CA,-0.04987459202918201,0.006797258431299666,-0.1554360317730484,0.0037459434798320585,-0.13642600495390614,0.005595439349397536
GeneralSalesandGrossReceipts,CO,-0.12858269957420132,0.015035064110587923,-0.30281699926743005,0.029688939999738734,-0.20334482674578405,0.023285725436972812
GeneralSalesandGrossReceipts,CT,0.06627184412318302,-0.015078427186194027,-0.32006186914714274,0.04211284026990237,-0.0669509903606002,0.015215621581994802
GeneralSalesandGrossReceipts,DC,-0.2600371767642671,0.029607818505010843,-0.536042011546036,0.0466969132061242,-0.4937148486962108,0.041341771372747825
GeneralSalesandGrossReceipts,DE,,,,,,
GeneralSalesandGrossReceipts,FL,-0.09440131346093977,0.01853229036094941,-0.22098526803838578,0.014444897565527632,-0.1843654275924177,0.01569793324669902
GeneralSalesandGrossReceipts,GA,-0.047279610536700975,0.004672805397381153,-0.10671830069036521,-0.013167849154809468,-0.10046382819405822,-0.005636824522659801
GeneralSalesandGrossReceipts,HI,-0.15005196126686493,0.028305716382784233,-0.1762274187576805,0.02907622976688113,-0.1697001969216505,0.028335275297135667
GeneralSalesandGrossReceipts,IA,0.037779183510068794,-0.010493765902882849,0.049296189547698696,0.033865269486151706,-0.00013030029183192437,0.018698385193123283
GeneralSalesandGrossReceipts,ID,-0.5801651709114504,0.05272176034601925,-0.15373821632580623,0.023755874899707458,-0.16969542947567828,0.03207749633731255
GeneralSalesandGrossReceipts,IL,0.06833779098098444,0.0022636679443333524,-0.26383731542680455,0.02068457984518873,-0.21467685727583,0.018731810052954257
GeneralSalesandGrossReceipts,IN,0.032508259013202555,0.028829435310569026,-0.019399252710605545,0.021803550682464243,-0.003557192881945801,0.02513050270184683
GeneralSalesandGrossReceipts,KS,-0.13393681116170122,0.024498530582871665,-0.2061051183482249,0.029592993315015068,-0.19796215747708737,0.029285927451367877
GeneralSalesandGrossReceipts,KY,-0.6057212693991139,0.06373265370650863,-0.0898952875533773,0.01257932872660354,-0.16183380565545857,0.025170088108430886
GeneralSalesandGrossReceipts,LA,0.4524626834687964,-0.001808784953514447,-0.152468074106452,-0.0009195740251965448,-0.04080556446098772,0.0012909201668887954
GeneralSalesandGrossReceipts,MA,-0.09647272824182201,0.017513623844248413,-0.1252386139380467,0.026150212930379772,-0.11846548009749308,0.02346805167441724
GeneralSalesandGrossReceipts,MD,-0.09715568565231304,0.014464010772618194,-0.04775325599557206,0.02008053294554276,-0.05303961656531213,0.017425350333727697
GeneralSalesandGrossReceipts,ME,-0.14758888814401133,0.018470377963666795,-0.17499247402803678,0.009345122113397952,-0.16973743130175964,0.013182697724810677
GeneralSalesandGrossReceipts,MI,-0.007470878960757033,0.016517914537168298,-0.08615975440094724,0.01148845614856836,-0.060450823808531506,0.01528178558687511
GeneralSalesandGrossReceipts,MN,-2.7277656609835423,0.31995811298030197,-0.16010256769913378,0.016325101135218078,-0.49082143047829757,0.07569288941245032
GeneralSalesandGrossReceipts,MO,0.0019348730385896067,0.004596968701520188,-0.1695226636792388,0.00598791376119411,-0.11720990552798148,0.00829072065481139
GeneralSalesandGrossReceipts,MS,-0.2622641556557803,0.042300157231294974,-0.17722134543153742,0.003667185642508208,-0.2244670916826644,0.01965439943181665
GeneralSalesandGrossReceipts,MT,,,,,,
GeneralSalesandGrossReceipts,NC,-0.11070309467444998,0.04530653629087997,-0.029872376879897654,0.010641928323741483,-0.04187111611188309,0.02227909940621615
GeneralSalesandGrossReceipts,ND,0.06836377032025856,0.011632425942087786,-0.3668341742965476,0.09418889932260976,-0.2571796133363072,0.06492891060223362
GeneralSalesandGrossReceipts,NE,1.1484958785344377,0.0011436192704984346,-0.2198108557169904,0.017818298205124015,0.013526832259162302,0.02901491787884219
GeneralSalesandGrossReceipts,NH,,,,,,
GeneralSalesandGrossReceipts,NJ,-0.004791159908691796,0.014902348035001501,-0.23969719965038885,0.02590302719314328,-0.16788314939876678,0.022167334446351494
GeneralSalesandGrossReceipts,NM,-0.3774773511519519,0.027196989124996566,-0.18943560610204951,0.022992068871586675,-0.1981469070560544,0.023425458763668958
GeneralSalesandGrossReceipts,NV,0.9367889341548911,0.04992445351378664,-0.30946343784047775,0.0375654525922168,-0.13147862386012787,0.04682272019745912
GeneralSalesandGrossReceipts,NY,-0.04721860458032065,0.022642538442492297,-0.2410946422106425,0.024787896190045094,-0.1640100468510298,0.023018120955281933
GeneralSalesandGrossReceipts,OH,-0.04497199194325567,0.02965476111438413,-0.16134873393340446,0.006158038108068392,-0.11395923681907202,0.016130605395662037
GeneralSalesandGrossReceipts,OK,-0.08187967964788856,0.023140814549231017,-0.1444798789603253,0.029658578723120103,-0.1300178696000958,0.02830847867476988
GeneralSalesandGrossReceipts,OR,,,,,,
GeneralSalesandGrossReceipts,PA,-0.06304070589194458,0.015119774885185878,-0.14722753849453726,0.014696455872214381,-0.13517174188288986,0.015640215581165542
GeneralSalesandGrossReceipts,RI,-0.7245138156954696,0.06142636777304608,-0.11345299708456046,0.007379177702406863,-0.1837074359640097,0.0239357824421323
GeneralSalesandGrossReceipts,SC,0.01974140497093947,0.009990320357272101,-0.12872319316546973,-0.0013979616829202044,-0.08021758119942231,0.004983740821532948
GeneralSalesandGrossReceipts,SD,-0.2730734048784042,0.055285669182112786,0.004282461810864154,0.013300807666013386,-0.029612097433386227,0.02551973433530701
GeneralSalesandGrossReceipts,TN,-0.0996396147297462,0.03663520098706802,-0.14500087922554916,0.011630330230423968,-0.1289331042363005,0.021758138460203646
GeneralSalesandGrossReceipts,TX,-0.08473108566614969,0.013001532461678126,-0.262861455542175,0.03085866262066008,-0.20824633114430313,0.025102861957758422
GeneralSalesandGrossReceipts,US,,,,,,
GeneralSalesandGrossReceipts,UT,-0.16152462738961748,0.029640018467134727,-0.13383977147114892,0.012540781571811047,-0.13668670909047204,0.018659735821898643
GeneralSalesandGrossReceipts,VA,0.00856326729424631,0.013194832463671724,-0.12779032609659302,0.00947214477628431,-0.05644821755817693,0.00988379457027827
GeneralSalesandGrossReceipts,VT,0.14811725870705011,0.0007332493241513083,-0.12609903047985663,0.004017075254444099,-0.07631613703785371,0.007526075451106071
GeneralSalesandGrossReceipts,WA,-0.250454798454372,0.024092195926845805,-0.2788932777522217,0.017541025451988528,-0.2748103206219763,0.020551634951787735
GeneralSalesandGrossReceipts,WI,0.5636911318498322,-0.024924520301802786,-0.10043960919534958,0.008749374211556141,-0.02597268025024355,0.012251837582124852
GeneralSalesandGrossReceipts,WV,-0.24774499183672297,0.015811335209946563,-0.08688623549741038,0.017739029493961913,-0.10454056299941179,0.017301616885380094
GeneralSalesandGrossReceipts,WY,-0.834446888671554,0.09979380513606957,-0.2220480276596527,0.03709037412454891,-0.27660562989463144,0.06395892178032307
IndividualIncome,AK,,,,,,
IndividualIncome,AL,-0.2059893309335164,0.010191910004950185,-0.13334512040722127,0.02041296500499181,-0.13458662772144409,0.015405453801821026
IndividualIncome,AR,-0.29746407493844845,0.027770329987253477,-0.2428535083721805,0.024126492292701793,-0.2524303540136258,0.0249788514704212
IndividualIncome,AZ,-0.12243615200554768,-0.011293831669273153,-0.36602866966738046,0.05460928592421949,-0.2991094396136607,0.028792241189432813
IndividualIncome,CA,-0.979664139590965,0.05884479401156545,-0.43163274833611814,0.03906250700242779,-0.5536137807833699,0.04496292073467765
IndividualIncome,CO,-0.2405593895619993,0.022334686541964095,-0.4806831534297183,0.04649208775586609,-0.3457817430167101,0.036286953097627445
IndividualIncome,CT,-0.10366895509053481,0.0375732497428624,-0.7771989828901178,0.0761934769435028,-0.297542225583091,0.050352147876269904
IndividualIncome,DC,-0.25079732628451795,0.016688078672210806,-0.44677190704206576,0.04646066507508537,-0.40756335006543004,0.03535127404180228
IndividualIncome,DE,-0.7198842976927298,0.024024780682103012,-0.23709964747147536,0.03493734933387867,-0.3059560057437427,0.029729276803954787
IndividualIncome,FL,,,,,,
IndividualIncome,GA,-0.2636851265290115,0.01253538040962157,-0.32551832492329535,0.023308676429851783,-0.3039955718318113,0.018713750156362504
IndividualIncome,HI,-0.10103902858688504,0.003435454151993125,-0.43751315736787477,0.07267962764378672,-0.2967458874464462,0.036774457104797716
IndividualIncome,IA,-0.7783541049014523,0.07550372843250704,-0.16156750535650277,0.02490785944882505,-0.23976798232956603,0.027849103363570726
IndividualIncome,ID,0.18222448720368373,0.005939566455806921,-0.06652031885389623,0.0077709536404306145,-0.06345300839039997,0.009278975003166878
IndividualIncome,IL,-0.411789094842137,0.021253181328635098,-0.3264680319001385,0.07792881381096693,-0.3329797765844819,0.05376321826997334
IndividualIncome,IN,-0.14940163248041266,0.012051784803443625,-0.25803123282146145,0.024417815931717102,-0.22951501749156428,0.021003624878016148
IndividualIncome,KS,-0.9025382767360077,0.0766590820169929,-0.32999491565503913,0.026026788510035405,-0.3832488565993417,0.03195745445964209
IndividualIncome,KY,0.003913022336858877,0.008378702706566668,-0.18703876444653308,0.02727148606102112,-0.16039977338451403,0.022627336682279526
IndividualIncome,LA,-0.878202966481967,0.06287484188541283,-0.28329131029678245,0.012402577930346298,-0.4252968809824844,0.03114641965102918
IndividualIncome,MA,-0.3524229742970811,0.03208239370626355,-0.4088173245407238,0.026282270395089437,-0.37324311505114344,0.028688466479932447
IndividualIncome,MD,-0.2849698788662792,0.026777222865606513,-0.3105151138239343,0.03165533487308451,-0.3049505925900402,0.029809479995560818
IndividualIncome,ME,-0.23877251041041012,0.02301522385168192,-0.4306601276064598,0.025337983863265738,-0.3882602397949581,0.025809420507959865
IndividualIncome,MI,-1.127216558664558,0.11333933835075996,-0.3496750406806141,0.020939271365758606,-0.4888301048570099,0.03202522275543083
IndividualIncome,MN,-0.423678930046989,0.03828634281974119,-0.34209203075612554,0.02800907223897122,-0.3520311160707344,0.030114606601526428
IndividualIncome,MO,-0.2480398816709986,0.030879614613606835,-0.24166429820476396,0.02411986049552642,-0.23792604336089998,0.02636005957440963
IndividualIncome,MS,0.8475548541606571,0.05673784537091062,-0.18212597041129955,0.020037481659955864,0.20168539602867533,0.031070787098868752
IndividualIncome,MT,0.06590404383752196,0.03353027085926646,-0.0183543106705412,0.019851449011604943,-0.03127301332480909,0.025553682508438886
IndividualIncome,NC,-0.08728863692360467,0.01536673481264504,-0.24536122014971534,0.027376924152277715,-0.2090945420986285,0.02561494707330088
IndividualIncome,ND,-0.40503705678658014,0.020677270493137716,0.28798333223253053,0.044929854510928846,0.008149623002403114,0.031139831263753037
IndividualIncome,NE,-0.6629575532559339,0.03724180053704154,-0.2927698906045371,0.02396841145757562,-0.34908674411916824,0.02415911743775922
IndividualIncome,NH,0.6942751598602424,-0.07900407130818679,-0.36772994321884733,0.03874573082465478,-0.04823988669734069,0.003088996434082196
IndividualIncome,NJ,-0.592494405574254,0.042368887603518826,-0.3864151470232532,0.03884930358096751,-0.44820758571818786,0.039623792805692185
IndividualIncome,NM,-0.4483450338074892,0.06989864877963282,-0.47435980785047327,0.03931761191066496,-0.4907182267841004,0.05232814706773618
IndividualIncome,NV,,,,,,
IndividualIncome,NY,-0.5026511037973583,0.033557072646183184,-0.5303867275637735,0.05262333040551856,-0.5122909315614075,0.04455876950473496
IndividualIncome,OH,-0.0875025808264825,0.009180893785561448,-0.5325838321296917,0.02302064274288148,-0.387620663215322,0.021856963722400657
IndividualIncome,OK,-0.284131969825662,0.04464028461213482,-0.2811984468701791,0.009053157724093198,-0.26411036230350526,0.022125028965961746
IndividualIncome,OR,-0.6355113318286483,0.057195612701488145,0.0019002926957044286,0.03568618672534263,-0.10260663039000797,0.03351527314520238
IndividualIncome,PA,-0.27825843035836495,0.019009210290315846,-0.2535615950529449,0.022203467623015435,-0.25605903102446764,0.02066273571871822
IndividualIncome,RI,-0.6238921975953163,0.03421513120329818,-0.28270515286917475,0.0238332430098466,-0.30297869723860543,0.024127163822090184
IndividualIncome,SC,-0.5182943319936778,0.10385164029316699,-0.5427085006179625,0.0406321437651484,-0.5096164732956961,0.06443097885009778
IndividualIncome,SD,,,,,,
IndividualIncome,TN,-0.8428462855605608,0.06641705891618575,-0.1741010970786159,0.02014741623864106,-0.34858509084207695,0.031058213799116243
IndividualIncome,TX,,,,,,
IndividualIncome,US,,,,,,
IndividualIncome,UT,-0.35461859172277493,0.03109189612480553,-0.08887529871156497,0.01701441924091273,-0.11227869576484327,0.016197260119976412
IndividualIncome,VA,-0.050572106175969134,0.02207097683348617,-0.37537192018797894,0.03738677851376756,-0.20658843226532314,0.028903361515078656
IndividualIncome,VT,-0.9875318055389904,0.08000624989191694,-0.49406127653801846,0.02568731616846988,-0.5402617258977636,0.0366320928040902
IndividualIncome,WA,,,,,,
IndividualIncome,WI,0.4948566786774173,-0.03665959165066417,-0.2329325082888622,0.02478586340384633,-0.16151029826078442,0.01954539707388485
IndividualIncome,WV,0.03927569807953079,0.015515611324348677,-0.1433422768224194,0.039020276488468876,-0.11223125356937667,0.029022421653028103
IndividualIncome,WY,,,,,,
MotorVehiclesOperatorsLicense,AK,,,,,,
MotorVehiclesOperatorsLicense,AL,-0.2778249595316791,0.03888475337630398,-0.13397815782654354,0.042145762916827145,-0.14257908019365603,0.03932084481239483
MotorVehiclesOperatorsLicense,AR,-0.3665243842502719,0.05309524193285671,0.11171768425010521,0.009545411411632006,0.030490136863501948,0.021497335421617338
MotorVehiclesOperatorsLicense,AZ,-0.4038385607872365,0.08495090654487576,-0.17411474168050947,0.036410882074929075,-0.23292311849032327,0.05510670564887333
MotorVehiclesOperatorsLicense,CA,-0.9024874964101018,0.08501586459358274,0.016399183786303173,0.02655710534545742,-0.2046601007595478,0.04745566010703385
MotorVehiclesOperatorsLicense,CO,0.40799725150675187,0.00779765991361412,0.6310830311175286,0.06910909554498851,0.45950493214581833,0.049407716416457546
MotorVehiclesOperatorsLicense,CT,0.9586095243376647,-0.15135412938790582,-0.21515672365387484,0.02646520057595548,0.5512983333054269,-0.05665346229712072
MotorVehiclesOperatorsLicense,DC,18.08286137960494,-0.5790072572187728,2.0917089589256705,0.3207018576767278,4.497140657999589,0.04788439384114873
MotorVehiclesOperatorsLicense,DE,,,,,,
MotorVehiclesOperatorsLicense,FL,-0.1644353548992968,0.06896226004653867,0.03919043075705193,0.06149337220317851,-0.026570153482919336,0.0655605952297476
MotorVehiclesOperatorsLicense,GA,-0.5757554400250229,0.08508490777377137,-1.1101967317484596,0.1709567262132925,-0.9278784815866221,0.13431138103428808
MotorVehiclesOperatorsLicense,HI,,,,,,
MotorVehiclesOperatorsLicense,IA,-2.44980012441179,0.2713432082149832,0.32001294439883937,0.009318052672328414,0.005696349456829303,0.034223474105343064
MotorVehiclesOperatorsLicense,ID,-2.2965799902552924,0.15140090275740203,-0.08563076451117442,0.04933777394245302,-0.14843183672967297,0.0721621484223063
MotorVehiclesOperatorsLicense,IL,0.6940103974440304,-0.02723787587813833,0.08520368017926538,0.02734914212258808,0.17737835533315535,0.015404597739162895
MotorVehiclesOperatorsLicense,IN,-10.012182696976527,0.4880357428847831,-0.25926668491466587,0.040998942153938886,-2.9331060121374577,0.09330088300951106
MotorVehiclesOperatorsLicense,KS,1.1391801389641532,-0.08671295469688799,0.048454656449933,0.005558106303853974,0.15455631399345046,-0.004308128040233169
MotorVehiclesOperatorsLicense,KY,,,,,,
MotorVehiclesOperatorsLicense,LA,-1.7291994966371496,0.17847442193011792,-0.011324543843764462,0.009249099239365016,-0.43662253285824615,0.07327708672603978
MotorVehiclesOperatorsLicense,MA,-0.03861002548774491,0.08231563707219679,-0.17635019440680128,0.0633929653607272,-0.08479715252934358,0.07087360806120047
MotorVehiclesOperatorsLicense,MD,0.8800673664810909,0.056509674247340415,-0.13741507352827326,0.02671452406500731,0.002703417163847915,0.045879081658945345
